gtin1,gtin2,true_label
6415712508944,6415712614393,0
6415712509163,7300156596376,0
6415712509217,6415712612498,0
6415712509217,6438574283774,0
6415712509408,6415712610715,0
6415712509408,6415712611040,0
6415712509408,6415712611064,0
6415712509422,6415712610654,0
6415712509422,6415712610685,0
6415712509422,6415712613440,0
6415712509422,6415712613709,0
6415712509422,6438574025831,0
6415712509422,6438574025848,0
6415712509422,6438574283781,0
6415712510831,6415712510916,0
6415712510879,6415712510947,0
6415712610562,6415712610951,0
6415712610593,6415712610951,0
6415712610623,6415712610982,0
6415712610623,6415712614188,0
6415712610623,6415712614393,0
6415712610623,6438574025909,0
6415712610623,6438574025916,0
6415712610654,6415712613440,0
6415712610654,6415712613693,0
6415712610654,6438574025831,0
6415712610654,6438574025848,0
6415712610654,6438574283781,0
6415712610685,6415712613440,0
6415712610685,6415712613693,0
6415712610685,6438574025831,0
6415712610685,6438574025848,0
6415712610685,6438574283781,0
6415712610715,6415712611040,0
6415712610715,6415712611064,0
6415712610982,6415712614188,0
6415712610982,6438574025909,0
6415712610982,6438574025916,0
6415712611040,6415712611064,0
6415712611361,6415712613877,0
6415712611729,6415712611767,0
6415712611736,6415712611767,0
6415712612498,6438574283774,0
6415712613365,6415712613877,0
6415712613365,6415712614249,0
6415712613402,6415712613877,0
6415712613402,6415712614218,0
6415712613440,6415712613693,0
6415712613440,6415712613709,0
6415712613693,6415712613709,0
6415712613693,6438574025831,0
6415712613693,6438574025848,0
6415712613693,6438574283781,0
6415712613709,6438574025831,0
6415712613709,6438574025848,0
6415712613709,6438574283781,0
6415712614188,6415712614393,0
6415712614393,6438574025909,0
6415712614393,6438574025916,0
6415718072043,7340011461494,0
6416884000038,6416884000076,0
6416884000038,6416884206669,0
6416884206485,6416884206928,0
6416884207598,6416884207659,0
6416884208434,6416884208465,0
6416884208434,6416884208472,0
6417783168928,7350021420282,0
6417783168935,7350021420282,0
6417783169062,7350021420282,0
6417800031822,7310090395164,0
6417802344241,6417802346269,0
6417802345248,6417802345262,0
6417802345248,6417802346269,0
6417802345248,7310470345253,0
6417802345248,7310770559589,0
6417802345262,6417802346245,0
6417802345262,7310470345239,0
6417802345262,7310470571607,0
6417802345262,7310770559589,0
6417802346245,6417802346269,0
6417802346245,7310470345253,0
6417802346245,7310470346250,0
6417802346245,7310470348254,0
6417802346269,6417802348249,0
6417802346269,7310470571607,0
6417802346269,7310470586236,0
6417802348249,7310470348254,0
6417802348249,7310770563586,0
6417802348249,7310770571581,0
6417802361194,6417802361217,0
6417802361194,7350126081081,0
6417802363198,7039010570718,0
6417802363198,7310090363163,0
6417802363211,7310090363200,0
6417802390590,7039010552523,0
6417802390699,7039010569064,0
6418785004559,6430052001344,0
6418785004580,6430052001405,0
6419800041092,6419806044554,0
6419800041108,6419806042628,0
6419800042693,6419800043256,0
6419800043232,6419800043867,0
6419800043232,6419806042598,0
6419800043249,6419800043874,0
6419800043263,6419800043911,0
6419800043263,6419800044529,0
6419800043263,6419806044943,0
6419800043270,6419800043904,0
6419800043270,6419800043911,0
6419800043270,6419800044956,0
6419800043270,6419806044943,0
6419800043355,6419800043898,0
6419800043867,6419806042598,0
6419800043904,6419806044943,0
6419800043911,6419800044963,0
6419800043911,6419806044943,0
6419800044956,6419800044963,0
6419800044956,6419806044943,0
6419800044963,6419806044943,0
6419800051190,6419800052838,0
6419800051190,6419800052883,0
6419800051190,6419800053972,0
6419800051190,6419806053211,0
6419800051190,6419806053976,0
6419800051275,6419800052647,0
6419800051275,6419800052722,0
6419800051275,6419800052982,0
6419800051275,6419806052726,0
6419800052647,6419800052722,0
6419800052647,6419800052982,0
6419800052647,6419806052726,0
6419800052678,6419800052821,0
6419800052722,6419800052982,0
6419800052838,6419800052883,0
6419800052838,6419800053972,0
6419800052838,6419806053211,0
6419800052838,6419806053976,0
6419800052883,6419800053972,0
6419800052883,6419806053211,0
6419800052883,6419806053976,0
6419800052975,6419800052999,0
6419800052975,6419806053457,0
6419800052982,6419806052726,0
6419800053033,6419800053156,0
6419800053033,6419800053163,0
6419800053170,6419800053477,0
6419800053439,6419800053446,0
6419800053439,6419806053419,0
6419800053446,6419800053743,0
6419800053446,6419806053419,0
6419800053446,6419806053730,0
6419800053569,6419800053576,0
6419800053569,6419806053730,0
6419800053668,6419806053204,0
6419800053743,6419806053730,0
6419800053781,6419806053778,0
6419800053958,6419800053996,0
6419800053996,6419806053952,0
6419800120018,6419800120476,0
6419800120476,6419800120674,0
6419800120476,6419800120810,0
6419800120476,6419800120834,0
6419800120476,6419800121558,0
6419800120476,6419800121565,0
6420101885827,6420101887036,0
6420101886305,6420101887036,0
6420101887036,6420102581834,0
642014206940,896743002230,0
642135624777,642135624791,0
642135624777,732623662845,0
642135624777,808226611761,0
642135624777,810031200092,0
642135624777,810031200566,0
642135624777,810031201105,0
642135624777,810031201150,0
642135624777,857416006245,0
642135624777,857416006252,0
642135624791,732623662845,0
642135624791,808226611761,0
642135624791,810031200092,0
642135624791,810031200566,0
642135624791,810031201105,0
642135624791,810031201150,0
642135624791,857416006184,0
642135624791,857416006191,0
642213314996,642213315009,0
642222854308,768786452504,0
642222854308,824238660856,0
642524117422,642524123294,0
642709032618,798993466353,0
642709033530,642709037460,0
642709033530,736983891563,0
642709033530,855036005266,0
642709033585,642709037460,0
642709033585,642709037477,0
642709033585,642709054801,0
642709033585,642709077589,0
642709033585,642709100249,0
642709033585,736983891518,0
642709033585,736983891532,0
642709033585,736983891549,0
642709033585,736983891563,0
642709033585,855036005266,0
642709033585,855036005426,0
642709033585,855036005983,0
642709036241,642709037460,0
642709036241,736983891563,0
642709036241,855036005266,0
642709037460,642709040156,0
642709037460,642709054801,0
642709037460,642709077589,0
642709037460,642709100232,0
642709037460,855036005426,0
642709037460,855036005983,0
642709037477,642709040156,0
642709037477,642709054801,0
642709037484,642709077589,0
642709037484,736983891532,0
642709037491,736983891549,0
642709037491,855036005426,0
642709037514,855036005983,0
642709040156,642709054801,0
642709040156,642709077589,0
642709040156,642709100249,0
642709040156,736983891518,0
642709040156,736983891532,0
642709040156,736983891549,0
642709040156,736983891563,0
642709040156,855036005266,0
642709040156,855036005426,0
642709040156,855036005983,0
642709053736,736983892522,0
642709054801,642709100287,0
642709054801,736983891518,0
642709054801,736983891563,0
642709054801,855036005006,0
642709054801,855036005037,0
642709054801,855036005266,0
642709076476,642709076483,0
642709076476,642709076490,0
642709077589,736983891532,0
642709077589,736983891563,0
642709077589,855036005266,0
642709077619,855036005983,0
642709089940,850001791229,0
642709100232,642709100249,0
642709100232,736983891563,0
642709100232,855036005266,0
642709101710,642709101833,0
642709101710,642709102199,0
642709101758,642709101833,0
642709101833,642709102199,0
642709101925,642709102014,0
642709101925,642709102151,0
642709101987,850001791229,0
642709102014,642709102151,0
6430025257495,6430032800011,0
6430025257495,6430032800042,0
6430025257495,6430032803166,0
6430025257495,6430032803258,0
6430025257518,6430032800486,0
6430025257518,6430032800547,0
6430025257518,6430032803258,0
6430032800011,6430032800813,0
6430032800011,6430032803166,0
6430032800011,6430032803258,0
6430032800042,6430032800813,0
6430032800042,6430032803166,0
6430032800042,6430032803258,0
6430032800455,6430032800813,0
6430032800608,6430032801360,0
6430032800752,6430032801360,0
6430032800813,6430032803166,0
6430039222205,6430039225152,0
6430039222441,6430039225114,0
6430042700080,6430042707287,0
6430042700349,6430042707386,0
6430042707140,6430042707287,0
6430042707287,6430042709014,0
6430052001467,6430052001528,0
6430054830591,6430054830607,0
6430054830591,6430054831635,0
6430054830607,6430054831635,0
6430054830607,6430054831659,0
6430054830607,6430054833905,0
6430054830607,6430054833936,0
6430054830607,6430054834599,0
6430054830607,6430054834629,0
6430054830614,6430054831673,0
6430054831437,6430054834087,0
6430054831635,6430054831659,0
6430054831635,6430054833905,0
6430054831635,6430054833936,0
6430054831635,6430054834599,0
6430054831635,6430054834629,0
6430054831659,6430054833936,0
6430054831659,6430054834629,0
6430054833905,6430054834599,0
6430054833936,6430054834629,0
6430054833967,6430054834650,0
6430065310761,6430065311256,0
6430065310761,6430065312833,0
6430065310761,6430065312857,0
6430065310761,6430065312895,0
6430065310778,6430065312451,0
6430065311102,6430065312475,0
6430065311102,6430065312499,0
6430065311126,6430065312475,0
6430065311126,6430065312499,0
6430065311256,6430065312895,0
6430065311317,6430065312475,0
6430065311317,6430065312499,0
6430065312475,6430065312499,0
6430065312550,6430065312895,0
6430070650111,6430070650999,0
6430070650173,6430070651095,0
6430070650296,6430070650593,0
6430078960472,6430078960618,0
6430505001518,6430505002591,0
6430505002515,6430505002591,0
6438574136490,7340011439929,0
6452895811768,796520501836,0
6452895811768,815154020176,0
6452895811768,815154021500,0
6452895811768,880287899500,0
6452895811768,880570467560,0
645318991642,653233160579,0
645318991642,708296710305,0
648478615823,850005100867,0
648478615823,868806000026,0
648564793961,664697911119,0
651281131718,685987076257,0
651830855225,679487700125,0
651830855225,728062556197,0
651830855225,728062764967,0
651830855225,782279201653,0
654871009046,654871016907,0
654871009046,654871041602,0
654871009046,654871049011,0
654871009046,654871129034,0
654871009046,654871249015,0
654871009053,654871037407,0
654871009053,654871037490,0
654871009053,654871041701,0
654871016907,654871041602,0
654871016907,654871049011,0
654871016907,654871069040,0
654871016907,654871249015,0
654871016990,654871049011,0
654871016990,654871249015,0
654871035205,654871035496,0
654871037407,654871041701,0
654871037407,654871069057,0
654871037490,654871041701,0
654871037490,654871069057,0
654871041602,654871049011,0
654871041602,654871069040,0
654871041602,654871129034,0
654871041602,654871249015,0
654871041701,654871069057,0
654871049011,654871069040,0
654871049011,654871129034,0
654871049011,654871249015,0
654871069040,654871129034,0
654871069040,654871249015,0
654871129034,654871249015,0
655457632450,655457927624,0
655457687740,721750245205,0
655457795636,793674820073,0
655457795636,793674820462,0
655457795636,793674820578,0
655457795636,793674880473,0
656103082353,846659000837,0
656103082353,846659001001,0
656103082353,853955000904,0
656346622392,680332584999,0
659359457524,810132092480,0
659459415134,677937753189,0
660777184596,685987081923,0
662225518120,746767286263,0
662225518120,798235650229,0
662652176757,662652176764,0
664533279274,666945269713,0
664533279274,685987083040,0
664533280287,664533280324,0
664533280324,680201879935,0
664533281680,744365653807,0
664697915780,850003748801,0
664697916206,850031418295,0
664697916206,853057007030,0
664697916206,853057007603,0
664697916206,866558000004,0
664697916206,866558000035,0
664697916435,708156357633,0
664697916435,856652006002,0
664697916435,856652006156,0
664697916435,856652006163,0
664697916435,856652006194,0
664697916435,856652006200,0
664697916435,856652006484,0
664697917920,666945268358,0
664697917920,666945268389,0
664697917920,666945268426,0
664697917920,666945268471,0
664790000543,732773990102,0
664790000543,732773990157,0
664790000543,751035017333,0
664790000611,732773990102,0
664790000611,732773990126,0
664790000611,732773990157,0
664790000611,732773990171,0
664790000611,751035017333,0
664790000611,768786452511,0
664790000857,732773990126,0
664790000857,732773990171,0
664790000857,751035017333,0
664790000857,768786452504,0
664790000857,824238660856,0
664790000925,768786452511,0
665609417750,665609470908,0
666945267030,850003748122,0
666945267030,850003748160,0
666945267030,850065428031,0
666945268358,666945268389,0
666945268358,666945268426,0
666945268389,666945268426,0
666945268389,666945268471,0
666945268426,666945268471,0
666945269713,685987083040,0
667103100008,667103150003,0
667103100008,667103151123,0
667103100008,667103330177,0
667103100008,667103500006,0
667103100008,744044408858,0
667103102262,667103150003,0
667103102262,667103151123,0
667103102262,667103330177,0
667103102262,667103500006,0
667103102262,707089573530,0
667103102262,744044408858,0
667103150003,667103330177,0
667103150003,667103500006,0
667103150003,707089573530,0
667103150003,744044408858,0
667103151123,667103330177,0
667103151123,667103500006,0
667103151123,707089573530,0
667103151123,744044408858,0
667103330177,667103500006,0
667103330177,707089573530,0
667103330177,744044408858,0
667103500006,707089573530,0
667103500006,744044408858,0
667103500068,732623745005,0
667103500068,732623745029,0
668723034889,739781523438,0
668723034889,747519482230,0
668723034889,751901631939,0
668723034889,810067570022,0
668723034889,853303007005,0
668723034889,853303007012,0
668723034889,853303007029,0
668723034889,853303007166,0
668723034889,853303007524,0
668723034889,853303007678,0
671785201007,671785301950,0
671785201007,671785400004,0
671785201007,671785501008,0
671785201007,671785501800,0
671785201007,769553420498,0
671785201007,880025906941,0
671785201960,671785501824,0
671785301950,671785400004,0
671785301950,671785501008,0
671785301950,671785501800,0
671785301950,769553420498,0
671785301950,769553420962,0
671785301950,880025906941,0
671785400004,671785501008,0
671785400004,671785501800,0
671785400004,769553420498,0
671785400004,769553420962,0
671785400004,880025906941,0
671785501008,769553420498,0
671785501008,769553420962,0
671785501800,769553420498,0
671785501800,769553420962,0
673276830413,673276830420,0
673276830413,810068900231,0
673276830413,810068900316,0
673276830413,810068900415,0
673276830413,810068900439,0
673276830413,850003023700,0
673276830413,850003023717,0
673276830413,859078002696,0
673276830413,995561291595,0
673276830420,810068900231,0
673276830420,810068900415,0
673276830420,810068900538,0
673276830420,850003023717,0
673276830420,859078002696,0
674895160349,732623605378,0
676351581651,676351581835,0
676502000048,676502288880,0
676502196383,676502196741,0
679487700125,728062556197,0
679487700125,728062764967,0
679487700125,782279201653,0
