gtin,canonical,mode_brand,mode_flavor,mode_type,salient_ngrams,dropped_redundant_ngrams,volume_set,pack_set,package_type_set,package_material_set,flavor_set,carbonation_set,sweetener_set,pulp_set,volume_confidence,pack_confidence,volume_consistency,pack_consistency,n_titles,description_evidence,breadcrumb_evidence
42284062,alnavit apple still sugar berry cherry pomegranate red_wonne,Alnavit,apple,,['red_wonne'],"['acai_aronia_berry_barbados', 'berry_barbados_cherry_beet', 'aronia_berry_barbados_cherry', 'acai_aronia_berry', 'still', 'sugar']",[250.0],[],[],[],"['apple', 'berry', 'cherry', 'pomegranate']",['still'],['sugar'],[],0.9,0.0,1.0,1.0,3,"['of the alnavit red wonne Bio Smoothie is the Seelenschmeichler under the Smoothies. the combination off apple, beetroot, Acerola, tomato and more tastes good simply magical - and goji (of the Tibetern', 'product description the red wonne is the Seelenschmeichler among ours Smoothies. the combination off apple, beetroot, Acerola, tomato and more tastes good simply magical - and goji (of the Tibetern al']","['["""" all categories"""","""" beverages"""","""" red wonne Smoothie""""]', '["""" freshness & cooling"""","""" Smoothies & juices""""]', '["""" nutrition"""","""" all nutritional- products""""]']"
42284079,alnavit cherry still sugar pear made_nettle_kiwi,Alnavit,cherry,,['made_nettle_kiwi'],"['made_pear_nettle_kiwi', 'pear_nettle_kiwi_barbados', 'nettle_kiwi_barbados_cherry', 'kiwi_barbados_cherry_paprika', 'barbados_cherry_paprika_broccoli', 'still', 'sugar']",[250.0],[],[],[],"['cherry', 'pear']",['still'],['sugar'],[],0.9,0.0,1.0,1.0,3,"['of the alnavit green Held Bio Smoothie is ours powerhouse - he contains besides pear, Kiwi, broccoli and Paprika also the superfoods spirulina and matcha. dandelion- and nettle juice round the recipe', 'product description the green one Held is ours powerhouse - he contains besides pear, Kiwi, broccoli and Paprika also the superfoods spirulina and matcha. dandelion- and nettle juice round the recipe']","['["""" all categories"""","""" beverages"""","""" greener Held Smoothie""""]', '["""" freshness & cooling"""","""" Smoothies & juices""""]', '["""" nutrition"""","""" beverages""""]']"
42284086,alnavit apple still sugar cherry ginger lemon lime mango yellower_savior,Alnavit,apple,,['yellower_savior'],"['yellower', 'savior', 'barbados_cherry_carrot', 'cherry_carrot', 'still', 'sugar']",[250.0],[],[],[],"['apple', 'cherry', 'ginger', 'lemon', 'lime', 'mango']",['still'],['sugar'],[],0.9,0.0,1.0,1.0,3,"['our yellower savior - the diverse combination of apple, carrot, Acerola, Mango, sea buckthorn and goji pleased the palate and saves you with spicy ginger and a touch of turmeric from each Mittagstief.', 'product description our yellower savior - the diverse combination of apple, carrot, Acerola, Mango, sea buckthorn and goji pleased the palate and saves you with spicy ginger and a touch of turmeric fr']","['["""" all categories"""","""" beverages"""","""" yellower savior Smoothie""""]', '["""" freshness & cooling"""","""" Smoothies & juices""""]', '["""" nutrition"""","""" all nutritional- products""""]']"
42289630,powerbar mango no_sugar weight_per_10,PowerBar,mango,,['weight_per_10'],"['flavour_mango_weight_per', 'mango_weight_per_10', 'claims_sugar_high_protein', 'mango_weight_per', 'no_sugar', 'sugar']",[],[10],[],[],['mango'],[],['no_sugar'],[],0.0,0.9,1.0,1.0,2,"['designed for you hydrate and bring you electrolytes at a effort less than 3 h. effervescent tablets zero calories to dilute, bringing the 5 electrolytes main in the same proportions than those lost sw', 'designed to hydrate you and bring you electrolytes during a exercise less than 3 hours of duration. effervescent tablets zero calories to dilute, contributing the 5 electrolytes main in the same propo']","['["""" nutrition & health"""","""" sports nutrition"""","""" minerals"""","""" Electrolytes""""]', '[""""nutrition and health"""","""" sport nutrition"""","""" sports performance"""","""" sport drinks""""]']"
42300427,alnavit apple still sugar cherry grape rhubarb made_kale,Alnavit,apple,,['made_kale'],"['made_grape_apple_kale', 'grape_apple_kale_courgette', 'apple_kale_courgette_barbados', 'kale_courgette_barbados_cherry', 'courgette_barbados_cherry_spinach', 'still', 'sugar']",[250.0],[],[],[],"['apple', 'cherry', 'grape', 'rhubarb']",['still'],['sugar'],[],0.9,0.0,1.0,1.0,2,"['our green one Held gets female support! next the clenched variety of fruits from apple, rhubarb, grape and acerola cherry contains the green one Bio Smoothie also kale and Zucchini. unique is rounded', 'product description our green one Held gets female support! next the clenched variety of fruits from apple, rhubarb, grape and acerola cherry contains the green one Bio Smoothie also kale and Zucchini']","['["""" all categories"""","""" beverages"""","""" green goddess Bio Smoothie""""]', '["""" freshness & cooling"""","""" Smoothies & juices""""]']"
42305187,alnavit energy still take_off,Alnavit,,energy,['take_off'],"['take', 'off', 'take_off_bio_energy', 'off_bio_energy_sustainable', 'still']",[250.0],[],[],[],[],['still'],[],[],0.9,0.0,1.0,1.0,2,"['ONE WAY alnavit energy drink """" take off"""" \n#### food entrepreneur \nName: alnavit gmbh \naddress: darmstädter str. 63, 64404 bickenbach \nwww.alnavit.com \n#### organic certificate \nat-bio-301', 'all categories, beverages, take off Bio Energy']","['["""" all categories"""","""" beverages"""","""" take off Bio Energy""""]', '["""" cold drinks"""","""" soft drinks"""","""" nutrition""""]']"
42353980,m ller coffee still sugar miller,Müller,coffee,,['miller'],"['miller_miller_milk_iced', 'miller_milk_iced_coffee', 'milk_iced_coffee_caffeine', 'sugar_glucose_type_bag', 'still', 'sugar']",[400.0],[],[],[],['coffee'],['still'],['sugar'],[],0.9,0.0,1.0,1.0,1,[],"['["""" freshness & cooling"""","""" milk & milk substitute""""]']"
42358381,royal bliss lime tonic carbonated sugar sensation,Royal Bliss,lime,tonic,['sensation'],"['tonic_royal_bliss_lime', 'royal_bliss_lime_sensation', 'bliss_lime_sensation_volume', 'lime_sensation_volume_carbonization', 'sensation_volume_carbonization_carbonated', 'carbonated', 'sugar']",[200.0],[],['bottle'],[],"['lime', 'tonic']",['carbonated'],['sugar'],[],0.9,0.0,1.0,1.0,1,"['[object Object],[object Object],[object Object]']","['["""" drinks"""","""" refreshments"""",""""tonic""""]']"
42402428,elephant bay pomegranate tea still sugar nutrition_juice_content_flavour,Elephant Bay,pomegranate,tea,['nutrition_juice_content_flavour'],"['tea_pomegranate', 'bay_ice_tea_pomegranate', 'ice_tea_pomegranate_material', 'content_flavour_tea_pomegranate', 'still', 'sugar']",[330.0],[],[],[],['pomegranate'],['still'],['sugar'],[],0.9,0.0,1.0,1.0,1,['## product details & mandatory information \n1 piece. please pay attention to a varied and balanced nutrition and healthy lifestyle. further product information the red fruit bomb with explosive pomegr'],"['["""" nutrition & amp; lose weight"""","""" nutrition"""","""" beverages"""","""" soft drinks""""]']"
42402442,elephant bay tea still sugar blueberry,Elephant Bay,,tea,['blueberry'],"['tea_blueberry', 'bay_ice_tea_blueberry', 'ice_tea_blueberry_volume', 'tea_blueberry_volume_carbonization', 'antioxidants_flavour_tea_blueberry', 'still', 'sugar']",[330.0],[],[],[],[],['still'],['sugar'],[],0.9,0.0,1.0,1.0,1,['## product details & mandatory information \nfurther product information how fresh gepluckte blueberries - just in liquid form! our passion for taste in a icetea- bottle. \n##### ingredients : \ningredie'],"['["""" nutrition & amp; lose weight"""","""" nutrition"""","""" beverages"""","""" soft drinks""""]']"
42402459,elephant bay watermelon tea still sugar ice,Elephant Bay,watermelon,tea,['ice'],"['tea_watermelon', 'bay_ice_tea_watermelon', 'ice_tea_watermelon_caffeine', 'balanced_nutrition_flavour_tea', 'nutrition_flavour_tea_watermelon', 'still', 'sugar']",[330.0],[],[],[],['watermelon'],['still'],['sugar'],[],0.9,0.0,1.0,1.0,1,['## product details & mandatory information \nplease pay attention to a varied and balanced nutrition and healthy lifestyle. further product information there running one the water in the mouth together'],"['["""" nutrition & amp; lose weight"""","""" nutrition"""","""" beverages"""","""" soft drinks""""]']"
42405276,kloster kitchen cherry still ginger orange multifruit_shot_double_type,Kloster Kitchen,cherry,,['multifruit_shot_double_type'],"['shot_double_type_juice', 'double_type_juice_features', 'still_volume_60_health', 'cherry_potato_carrot_immune', 'still']",[60.0],[],[],[],"['cherry', 'ginger', 'orange']",['still'],[],[],0.9,0.0,1.0,1.0,1,['product characteristics: organic product description: fruity gingershot; with orange and carrot; contains vitamin C; in bio- quality; Vegan; start your day with one vitalizing Kick - of the multifruit'],"['[""""nutrition"""",""""beverages"""",""""gemuesesaefte ginger shots""""]']"
4250031361151,all stars mango still sugar,All Stars,mango,,['sugar'],"['all_stars_minvit_mango', 'stars_minvit_mango_volume', 'minvit_mango_volume_sports', 'mango_sweetener_cyclamate_saccharin', 'mango_volume_sports_positioning', 'still']",[1000.0],[],[],[],['mango'],['still'],[],[],0.9,0.0,1.0,1.0,1,"['please pay attention to a balanced and varied diet as part of one active and healthy lifestyle. \nall stars minvit Mango \n\n[ingredients_start]\nwater, acidulants, citric acid, Aroma, fructose, sweetener']","['["""" lose weight, nutrition & amp; Sport"""","""" Sport"""","""" stamina & amp; energy""""]']"
4250031370160,all stars still iso_whey_pure_drink sugar,All Stars,,,"['iso_whey_pure_drink', 'sugar']","['all_stars_iso_whey', 'stars_iso_whey_pure', 'whey_pure_drink_sports', 'pure_drink_sports_ingredients', 'still']",[500.0],[],[],[],[],['still'],[],[],0.9,0.0,1.0,1.0,1,['* 30g whey isolate + multi-active amino acids \n* Low Fat = under 1g fat \n* Low Carb = under 1g carbohydrate \n* 7470mg verzweigkettige amino acids \n### why Iso Whey Pure? \nthe refreshing one drink cont'],"['["""" endurance"""","""" endurance""""]']"
4250155404628,punica apple still no_added_sugar sugar fruit passion passionfruit adventure,Punica,apple,,['adventure'],"['punica_adventure_apple_passion', 'adventure_apple_passion_fruit', 'apple_passion_fruit_fruchtsaftgetran...', 'passion_fruit_fruchtsaftgetran..._energy', 'fruit_fruchtsaftgetran..._energy_source', 'no_added_sugar', 'still', 'sugar']",[500.0],[],[],[],"['apple', 'fruit', 'passion', 'passionfruit']",['still'],"['no_added_sugar', 'sugar']",[],0.9,0.0,1.0,1.0,1,['product description Punica adventure Drink - refreshing drinking fun for little explorers! the fruity one thirst quencher in the 0.5l PET bottle with resealable sportscap takes care of every bottle fo'],"['["""" beverages"""","""" Soft Drinks""""]']"
4250155404802,punica apple still with_pulp fruit lemon orange passion pear pineapple adventure_drink_multifruit_material,Punica,apple,,['adventure_drink_multifruit_material'],"['punica_adventure_drink_multifruit', 'drink_multifruit_material_type', 'multifruit_material_type_plastic', 'features_pulp_sweetener_cyclamate', 'pulp', 'still', 'with_pulp']",[500.0],[],[],[],"['apple', 'fruit', 'lemon', 'orange', 'passion', 'pear', 'pineapple']",['still'],[],['with_pulp'],0.9,0.0,1.0,1.0,1,['Multivitamin- multi-fruit nectar partially off fruit juice concentrates and with sweeteners. fruit content: at least 50%\nyou plan straight your next Punica adventure? stop! not the adventure Drink mul'],"['["""" home page"""","""" beverages"""",""""juices"""","""" Multisafte""""]']"
4250155405854,punica apple juice still no_added_sugar fruit strawberry adventure,Punica,apple,juice,['adventure'],"['strawberry_apple', 'punica_adventure_apple_strawberry', 'adventure_apple_strawberry_fruit', 'apple_strawberry_fruit_juice', 'fruit_juice_drink_children', 'no_added_sugar', 'still', 'sugar']",[500.0],[6],[],[],"['apple', 'fruit', 'strawberry']",['still'],['no_added_sugar'],[],0.9,0.9,1.0,1.0,1,['product description Punica adventure Drink - refreshing drinking fun for little explorers! the fruity one thirst quencher in the 0.5l PET bottle with resealable sportscap takes care of every bottle fo'],"['["""" beverages"""","""" Soft Drinks""""]']"
4250155406363,punica still multivitamin_17_6x1._sweetener saccharin_sucralose_sugar_material,Punica,,,"['multivitamin_17_6x1._sweetener', 'saccharin_sucralose_sugar_material']","['punica_multivitamin_17_6x1.', '17_6x1._sweetener_cyclamate', '6x1._sweetener_cyclamate_saccharin', 'still', 'sugar']",[1250.0],[6],[],[],[],['still'],[],[],0.9,0.9,1.0,1.0,1,"['[ingredients_start]\ningredients and allergenic ingredients: water, apple-, oranges-, pears-, pineapple- and passion fruit juice from fruit juice concentrates, banana pulp, acidifier citric acid, natu']","['["""" beverages"""","""" Soft Drinks""""]']"
4250155406370,punica apple no_added_sugar no_sugar berry cherry grape raspberry fruity_red_disposable_juice,Punica,apple,,['fruity_red_disposable_juice'],"['punica_fruity_red_disposable', 'red_disposable_juice_content', 'disposable_juice_content_25', 'preservatives_type_made_grape', 'no_added_sugar', 'no_sugar', 'sugar']",[1250.0],[],[],[],"['apple', 'berry', 'cherry', 'grape', 'raspberry']",[],"['no_added_sugar', 'no_sugar']",[],0.9,0.0,1.0,1.0,1,['description\nmulti-fruit juice drink from fruit juice concentrates and with sweeteners.\nwithout color- and preservatives. no added sugar. \nfrom fruit juice concentrate\nyes \ncontent\n1.25 l \nshelf life &'],"['[""""my time"""","""" all categories"""","""" beverages"""",""""juices & fruity""""]']"
4250155406387,punica apple still no_added_sugar berry cherry cranberry grape lemon raspberry fruity_red_6x1._type,Punica,apple,,['fruity_red_6x1._type'],"['punica_fruity_red_6x1.', 'red_6x1._type_sweetener', '6x1._type_sweetener_saccharin', 'type_sweetener_saccharin_volume', 'no_added_sugar', 'still', 'sugar']",[1250.0],[6],[],[],"['apple', 'berry', 'cherry', 'cranberry', 'grape', 'lemon', 'raspberry']",['still'],['no_added_sugar'],[],0.9,0.9,1.0,1.0,1,"['product description discover the fruity variety of Punica!\nPunica - the delicious soft drink with fruit juice and still water - without dyes, without preservative substances, no added sugar and low in']","['["""" beverages"""","""" Soft Drinks""""]']"
4250155406493,punica apple juice still no_added_sugar berry cherry fruit grape lemon kesse,Punica,apple,juice,['kesse'],"['punica_kesse_cherry_cherry', 'kesse_cherry_cherry_fruit', 'cherry_cherry_fruit_juice', 'cherry_fruit_juice_drink', 'juice_drink_volume_1250', 'no_added_sugar', 'still', 'sugar']",[1250.0],[],[],[],"['apple', 'berry', 'cherry', 'fruit', 'grape', 'lemon']",['still'],['no_added_sugar'],[],0.9,0.0,1.0,1.0,1,"['product description discover the fruity variety of Punica!\nPunica - the delicious soft drink with fruit juice and still water - without dyes, without preservative substances, no added sugar and low in']","['["""" beverages"""","""" Soft Drinks""""]']"
4250155505134,sunny delight grapefruit soda still lime orange sugar,Sunny Delight,grapefruit,soda,['sugar'],"['florida_flavored_soda_multifruit', 'soda_multifruit_orange_red', 'multifruit_orange_red_grapefruit', 'orange_red_grapefruit_lime', 'flavour_orange_lime_grapefruit', 'still']",[500.0],[],['bottle'],[],"['grapefruit', 'lime', 'orange']",['still'],[],[],0.9,0.0,1.0,1.0,2,"['### general information \n* name of the food: refreshing juice drink of fruits, with sugar and sweeteners. with vitamins. \n* name of the operator: schweppes, S.A. """" packing licensed by schweppes intern', 'name of the food: refreshing juice drink of fruits, with sugar and sweeteners. with vitamins. name of the operator: schweppes, S.A. """" packing licensed by schweppes international limited."""" operator add']","['["""" supermarket"""","""" drinks"""","""" water, soft drinks and juices"""","""" soft drinks and soda"""","""" refreshments functional""""]']"
4250239101825,aleo aloe still sugar with_pulp vera,Aleo,aloe,,['vera'],"['aleo_aloe_vera', 'aleo_aloe', 'made_aloe_vera', 'made_aloe', 'aleo_aloe_vera_premium', 'pulp', 'still', 'sugar']",[500.0],[],[],[],['aloe'],['still'],['sugar'],['with_pulp'],0.9,0.0,1.0,1.0,2,"['[ingredients_start]\ningredients and allergenic ingredients: water, Aloe- Vera- preparation 30%: ( Aloe- Vera- pulp, Aloe- Vera gel powder), sugar, acidifier citric acid, Sauerungsregulatoren: Natrium', 'description\naleo - more delicious thirst quencher! the bits energy and enjoyment for your day! enjoy bit by bit a new drinking feeling. discover the natural aloe Vera- bits. \ncontent\n0.50 l \nshelf lif']","['["""" beverages"""","""" Soft Drinks""""]', '["""" beverages"""",""""juices & fruity""""]']"
